7928	2048
76	-0.375000	-0.343750	-0.140625	1.000000
77	-0.375000	-0.343750	-0.109375	1.000000
78	-0.375000	-0.343750	-0.078125	1.000000
79	-0.375000	-0.343750	-0.046875	1.000000
80	-0.375000	-0.343750	-0.015625	1.000000
81	-0.375000	-0.343750	0.015625	1.000000
82	-0.375000	-0.343750	0.046875	1.000000
83	-0.375000	-0.343750	0.078125	1.000000
84	-0.375000	-0.343750	0.109375	1.000000
85	-0.375000	-0.343750	0.140625	1.000000
86	-0.375000	-0.343750	0.171875	1.000000
87	-0.375000	-0.343750	0.203125	1.000000
88	-0.375000	-0.343750	0.234375	1.000000
89	-0.375000	-0.343750	0.265625	1.000000
90	-0.375000	-0.343750	0.296875	1.000000
91	-0.375000	-0.343750	0.328125	1.000000
92	-0.375000	-0.343750	0.359375	1.000000
93	-0.375000	-0.343750	0.390625	1.000000
94	-0.375000	-0.343750	0.421875	1.000000
95	-0.375000	-0.343750	0.453125	1.000000
96	-0.375000	-0.343750	0.484375	1.000000
97	-0.375000	-0.281250	-0.484375	1.000000
98	-0.375000	-0.281250	-0.453125	1.000000
99	-0.375000	-0.281250	-0.421875	1.000000
100	-0.375000	-0.281250	-0.390625	1.000000
101	-0.375000	-0.281250	-0.359375	1.000000
102	-0.375000	-0.281250	-0.328125	1.000000
103	-0.375000	-0.281250	-0.296875	1.000000
104	-0.375000	-0.281250	-0.265625	1.000000
105	-0.375000	-0.281250	-0.234375	1.000000
106	-0.375000	-0.281250	-0.203125	1.000000
107	-0.375000	-0.281250	-0.171875	1.000000
108	-0.375000	-0.281250	-0.140625	1.000000
109	-0.375000	-0.281250	-0.109375	1.000000
110	-0.375000	-0.281250	-0.078125	1.000000
111	-0.375000	-0.281250	-0.046875	1.000000
112	-0.375000	-0.281250	-0.015625	1.000000
113	-0.375000	-0.281250	0.015625	1.000000
114	-0.375000	-0.281250	0.046875	1.000000
115	-0.375000	-0.281250	0.078125	1.000000
116	-0.375000	-0.281250	0.109375	1.000000
117	-0.375000	-0.281250	0.140625	1.000000
118	-0.375000	-0.281250	0.171875	1.000000
119	-0.375000	-0.281250	0.203125	1.000000
120	-0.375000	-0.281250	0.234375	1.000000
121	-0.375000	-0.281250	0.265625	1.000000
122	-0.375000	-0.281250	0.296875	1.000000
123	-0.375000	-0.281250	0.328125	1.000000
124	-0.375000	-0.281250	0.359375	1.000000
125	-0.375000	-0.281250	0.390625	1.000000
126	-0.375000	-0.281250	0.421875	1.000000
127	-0.375000	-0.281250	0.453125	1.000000
128	-0.375000	-0.281250	0.484375	1.000000
129	-0.375000	-0.218750	-0.484375	1.000000
130	-0.375000	-0.218750	-0.453125	1.000000
131	-0.375000	-0.218750	-0.421875	1.000000
132	-0.375000	-0.218750	-0.390625	1.000000
133	-0.375000	-0.218750	-0.359375	1.000000
134	-0.375000	-0.218750	-0.328125	1.000000
135	-0.375000	-0.218750	-0.296875	1.000000
136	-0.375000	-0.218750	-0.265625	1.000000
137	-0.375000	-0.218750	-0.234375	1.000000
138	-0.375000	-0.218750	-0.203125	1.000000
139	-0.375000	-0.218750	-0.171875	1.000000
140	-0.375000	-0.218750	-0.140625	1.000000
141	-0.375000	-0.218750	-0.109375	1.000000
142	-0.375000	-0.218750	-0.078125	1.000000
143	-0.375000	-0.218750	-0.046875	1.000000
144	-0.375000	-0.218750	-0.015625	1.000000
145	-0.375000	-0.218750	0.015625	1.000000
146	-0.375000	-0.218750	0.046875	1.000000
147	-0.375000	-0.218750	0.078125	1.000000
148	-0.375000	-0.218750	0.109375	1.000000
149	-0.375000	-0.218750	0.140625	1.000000
150	-0.375000	-0.218750	0.171875	1.000000
151	-0.375000	-0.218750	0.203125	1.000000
152	-0.375000	-0.218750	0.234375	1.000000
153	-0.375000	-0.218750	0.265625	1.000000
154	-0.375000	-0.218750	0.296875	1.000000
155	-0.375000	-0.218750	0.328125	1.000000
156	-0.375000	-0.218750	0.359375	1.000000
157	-0.375000	-0.218750	0.390625	1.000000
158	-0.375000	-0.218750	0.421875	1.000000
159	-0.375000	-0.218750	0.453125	1.000000
160	-0.375000	-0.218750	0.484375	1.000000
161	-0.375000	-0.156250	-0.484375	1.000000
162	-0.375000	-0.156250	-0.453125	1.000000
163	-0.375000	-0.156250	-0.421875	1.000000
164	-0.375000	-0.179688	-0.402344	0.062500
165	-0.375000	-0.179688	-0.394531	0.062500
166	-0.375000	-0.179688	-0.386719	0.062500
167	-0.375000	-0.179688	-0.378906	0.062500
168	-0.375000	-0.164062	-0.402344	0.062500
169	-0.375000	-0.164062	-0.394531	0.062500
170	-0.375000	-0.164062	-0.386719	0.062500
171	-0.375000	-0.164062	-0.378906	0.062500
172	-0.375000	-0.148438	-0.402344	0.062500
173	-0.375000	-0.148438	-0.394531	0.062500
174	-0.375000	-0.148438	-0.386719	0.062500
175	-0.375000	-0.148438	-0.378906	0.062500
176	-0.375000	-0.132812	-0.402344	0.062500
177	-0.375000	-0.132812	-0.394531	0.062500
178	-0.375000	-0.132812	-0.386719	0.062500
179	-0.375000	-0.132812	-0.378906	0.062500
180	-0.375000	-0.179688	-0.371094	0.062500
181	-0.375000	-0.179688	-0.363281	0.062500
182	-0.375000	-0.179688	-0.355469	0.062500
183	-0.375000	-0.179688	-0.347656	0.062500
184	-0.375000	-0.164062	-0.371094	0.062500
185	-0.375000	-0.164062	-0.363281	0.062500
186	-0.375000	-0.164062	-0.355469	0.062500
187	-0.375000	-0.164062	-0.347656	0.062500
188	-0.375000	-0.148438	-0.371094	0.062500
189	-0.375000	-0.148438	-0.363281	0.062500
190	-0.375000	-0.148438	-0.355469	0.062500
191	-0.375000	-0.148438	-0.347656	0.062500
192	-0.375000	-0.132812	-0.371094	0.062500
193	-0.375000	-0.132812	-0.363281	0.062500
194	-0.375000	-0.132812	-0.355469	0.062500
195	-0.375000	-0.132812	-0.347656	0.062500
196	-0.375000	-0.179688	-0.339844	0.062500
197	-0.375000	-0.179688	-0.332031	0.062500
198	-0.375000	-0.179688	-0.324219	0.062500
199	-0.375000	-0.179688	-0.316406	0.062500
200	-0.375000	-0.164062	-0.339844	0.062500
201	-0.375000	-0.164062	-0.332031	0.062500
202	-0.375000	-0.164062	-0.324219	0.062500
203	-0.375000	-0.164062	-0.316406	0.062500
204	-0.375000	-0.148438	-0.339844	0.062500
205	-0.375000	-0.148438	-0.332031	0.062500
206	-0.375000	-0.148438	-0.324219	0.062500
207	-0.375000	-0.148438	-0.316406	0.062500
208	-0.375000	-0.132812	-0.339844	0.062500
209	-0.375000	-0.132812	-0.332031	0.062500
210	-0.375000	-0.132812	-0.324219	0.062500
211	-0.375000	-0.132812	-0.316406	0.062500
212	-0.375000	-0.179688	-0.308594	0.062500
213	-0.375000	-0.179688	-0.300781	0.062500
214	-0.375000	-0.179688	-0.292969	0.062500
215	-0.375000	-0.179688	-0.285156	0.062500
216	-0.375000	-0.164062	-0.308594	0.062500
217	-0.375000	-0.164062	-0.300781	0.062500
218	-0.375000	-0.164062	-0.292969	0.062500
219	-0.375000	-0.164062	-0.285156	0.062500
220	-0.375000	-0.148438	-0.308594	0.062500
221	-0.375000	-0.148438	-0.300781	0.062500
222	-0.375000	-0.148438	-0.292969	0.062500
223	-0.375000	-0.148438	-0.285156	0.062500
224	-0.375000	-0.132812	-0.308594	0.062500
225	-0.375000	-0.132812	-0.300781	0.062500
226	-0.375000	-0.132812	-0.292969	0.062500
227	-0.375000	-0.132812	-0.285156	0.062500
228	-0.375000	-0.179688	-0.277344	0.062500
229	-0.375000	-0.179688	-0.269531	0.062500
230	-0.375000	-0.179688	-0.261719	0.062500
231	-0.375000	-0.179688	-0.253906	0.062500
232	-0.375000	-0.164062	-0.277344	0.062500
233	-0.375000	-0.164062	-0.269531	0.062500
234	-0.375000	-0.164062	-0.261719	0.062500
235	-0.375000	-0.164062	-0.253906	0.062500
236	-0.375000	-0.148438	-0.277344	0.062500
237	-0.375000	-0.148438	-0.269531	0.062500
238	-0.375000	-0.148438	-0.261719	0.062500
239	-0.375000	-0.148438	-0.253906	0.062500
240	-0.375000	-0.132812	-0.277344	0.062500
241	-0.375000	-0.132812	-0.269531	0.062500
242	-0.375000	-0.132812	-0.261719	0.062500
243	-0.375000	-0.132812	-0.253906	0.062500
244	-0.375000	-0.179688	-0.246094	0.062500
245	-0.375000	-0.179688	-0.238281	0.062500
246	-0.375000	-0.179688	-0.230469	0.062500
247	-0.375000	-0.179688	-0.222656	0.062500
248	-0.375000	-0.164062	-0.246094	0.062500
249	-0.375000	-0.164062	-0.238281	0.062500
250	-0.375000	-0.164062	-0.230469	0.062500
251	-0.375000	-0.164062	-0.222656	0.062500
252	-0.375000	-0.148438	-0.246094	0.062500
253	-0.375000	-0.148438	-0.238281	0.062500
254	-0.375000	-0.148438	-0.230469	0.062500
255	-0.375000	-0.148438	-0.222656	0.062500
256	-0.375000	-0.132812	-0.246094	0.062500
257	-0.375000	-0.132812	-0.238281	0.062500
258	-0.375000	-0.132812	-0.230469	0.062500
259	-0.375000	-0.132812	-0.222656	0.062500
260	-0.375000	-0.179688	-0.214844	0.062500
261	-0.375000	-0.179688	-0.207031	0.062500
262	-0.375000	-0.179688	-0.199219	0.062500
263	-0.375000	-0.179688	-0.191406	0.062500
264	-0.375000	-0.164062	-0.214844	0.062500
265	-0.375000	-0.164062	-0.207031	0.062500
266	-0.375000	-0.164062	-0.199219	0.062500
267	-0.375000	-0.164062	-0.191406	0.062500
268	-0.375000	-0.148438	-0.214844	0.062500
269	-0.375000	-0.148438	-0.207031	0.062500
270	-0.375000	-0.148438	-0.199219	0.062500
271	-0.375000	-0.148438	-0.191406	0.062500
272	-0.375000	-0.132812	-0.214844	0.062500
273	-0.375000	-0.132812	-0.207031	0.062500
274	-0.375000	-0.132812	-0.199219	0.062500
275	-0.375000	-0.132812	-0.191406	0.062500
276	-0.375000	-0.156250	-0.171875	1.000000
277	-0.375000	-0.156250	-0.140625	1.000000
278	-0.375000	-0.156250	-0.109375	1.000000
279	-0.375000	-0.156250	-0.078125	1.000000
280	-0.375000	-0.156250	-0.046875	1.000000
281	-0.375000	-0.156250	-0.015625	1.000000
282	-0.375000	-0.156250	0.015625	1.000000
283	-0.375000	-0.156250	0.046875	1.000000
284	-0.375000	-0.156250	0.078125	1.000000
285	-0.375000	-0.156250	0.109375	1.000000
286	-0.375000	-0.156250	0.140625	1.000000
287	-0.375000	-0.156250	0.171875	1.000000
288	-0.375000	-0.156250	0.203125	1.000000
289	-0.375000	-0.179688	0.222656	0.062500
290	-0.375000	-0.179688	0.230469	0.062500
291	-0.375000	-0.179688	0.238281	0.062500
292	-0.375000	-0.179688	0.246094	0.062500
293	-0.375000	-0.164062	0.222656	0.062500
294	-0.375000	-0.164062	0.230469	0.062500
295	-0.375000	-0.164062	0.238281	0.062500
296	-0.375000	-0.164062	0.246094	0.062500
297	-0.375000	-0.148438	0.222656	0.062500
298	-0.375000	-0.148438	0.230469	0.062500
299	-0.375000	-0.148438	0.238281	0.062500
300	-0.375000	-0.148438	0.246094	0.062500
301	-0.375000	-0.132812	0.222656	0.062500
302	-0.375000	-0.132812	0.230469	0.062500
303	-0.375000	-0.132812	0.238281	0.062500
304	-0.375000	-0.132812	0.246094	0.062500
305	-0.375000	-0.179688	0.253906	0.062500
306	-0.375000	-0.179688	0.261719	0.062500
307	-0.375000	-0.179688	0.269531	0.062500
308	-0.375000	-0.179688	0.277344	0.062500
309	-0.375000	-0.164062	0.253906	0.062500
310	-0.375000	-0.164062	0.261719	0.062500
311	-0.375000	-0.164062	0.269531	0.062500
312	-0.375000	-0.164062	0.277344	0.062500
313	-0.375000	-0.148438	0.253906	0.062500
314	-0.375000	-0.148438	0.261719	0.062500
315	-0.375000	-0.148438	0.269531	0.062500
316	-0.375000	-0.148438	0.277344	0.062500
317	-0.375000	-0.132812	0.253906	0.062500
318	-0.375000	-0.132812	0.261719	0.062500
319	-0.375000	-0.132812	0.269531	0.062500
320	-0.375000	-0.132812	0.277344	0.062500
321	-0.375000	-0.179688	0.285156	0.062500
322	-0.375000	-0.179688	0.292969	0.062500
323	-0.375000	-0.179688	0.300781	0.062500
324	-0.375000	-0.179688	0.308594	0.062500
325	-0.375000	-0.164062	0.285156	0.062500
326	-0.375000	-0.164062	0.292969	0.062500
327	-0.375000	-0.164062	0.300781	0.062500
328	-0.375000	-0.164062	0.308594	0.062500
329	-0.375000	-0.148438	0.285156	0.062500
330	-0.375000	-0.148438	0.292969	0.062500
331	-0.375000	-0.148438	0.300781	0.062500
332	-0.375000	-0.148438	0.308594	0.062500
333	-0.375000	-0.132812	0.285156	0.062500
334	-0.375000	-0.132812	0.292969	0.062500
335	-0.375000	-0.132812	0.300781	0.062500
336	-0.375000	-0.132812	0.308594	0.062500
337	-0.375000	-0.179688	0.316406	0.062500
338	-0.375000	-0.179688	0.324219	0.062500
339	-0.375000	-0.179688	0.332031	0.062500
340	-0.375000	-0.179688	0.339844	0.062500
341	-0.375000	-0.164062	0.316406	0.062500
342	-0.375000	-0.164062	0.324219	0.062500
343	-0.375000	-0.164062	0.332031	0.062500
344	-0.375000	-0.164062	0.339844	0.062500
345	-0.375000	-0.148438	0.316406	0.062500
346	-0.375000	-0.148438	0.324219	0.062500
347	-0.375000	-0.148438	0.332031	0.062500
348	-0.375000	-0.148438	0.339844	0.062500
349	-0.375000	-0.132812	0.316406	0.062500
350	-0.375000	-0.132812	0.324219	0.062500
351	-0.375000	-0.132812	0.332031	0.062500
352	-0.375000	-0.132812	0.339844	0.062500
353	-0.375000	-0.179688	0.347656	0.062500
354	-0.375000	-0.179688	0.355469	0.062500
355	-0.375000	-0.179688	0.363281	0.062500
356	-0.375000	-0.179688	0.371094	0.062500
357	-0.375000	-0.164062	0.347656	0.062500
358	-0.375000	-0.164062	0.355469	0.062500
359	-0.375000	-0.164062	0.363281	0.062500
360	-0.375000	-0.164062	0.371094	0.062500
361	-0.375000	-0.148438	0.347656	0.062500
362	-0.375000	-0.148438	0.355469	0.062500
363	-0.375000	-0.148438	0.363281	0.062500
364	-0.375000	-0.148438	0.371094	0.062500
365	-0.375000	-0.132812	0.347656	0.062500
366	-0.375000	-0.132812	0.355469	0.062500
367	-0.375000	-0.132812	0.363281	0.062500
368	-0.375000	-0.132812	0.371094	0.062500
369	-0.375000	-0.179688	0.378906	0.062500
370	-0.375000	-0.179688	0.386719	0.062500
371	-0.375000	-0.179688	0.394531	0.062500
372	-0.375000	-0.179688	0.402344	0.062500
373	-0.375000	-0.164062	0.378906	0.062500
374	-0.375000	-0.164062	0.386719	0.062500
375	-0.375000	-0.164062	0.394531	0.062500
376	-0.375000	-0.164062	0.402344	0.062500
377	-0.375000	-0.148438	0.378906	0.062500
378	-0.375000	-0.148438	0.386719	0.062500
379	-0.375000	-0.148438	0.394531	0.062500
380	-0.375000	-0.148438	0.402344	0.062500
381	-0.375000	-0.132812	0.378906	0.062500
382	-0.375000	-0.132812	0.386719	0.062500
383	-0.375000	-0.132812	0.394531	0.062500
384	-0.375000	-0.132812	0.402344	0.062500
385	-0.375000	-0.179688	0.410156	0.062500
386	-0.375000	-0.179688	0.417969	0.062500
387	-0.375000	-0.179688	0.425781	0.062500
388	-0.375000	-0.179688	0.433594	0.062500
389	-0.375000	-0.164062	0.410156	0.062500
390	-0.375000	-0.164062	0.417969	0.062500
391	-0.375000	-0.164062	0.425781	0.062500
392	-0.375000	-0.164062	0.433594	0.062500
393	-0.375000	-0.148438	0.410156	0.062500
394	-0.375000	-0.148438	0.417969	0.062500
395	-0.375000	-0.148438	0.425781	0.062500
396	-0.375000	-0.148438	0.433594	0.062500
397	-0.375000	-0.132812	0.410156	0.062500
398	-0.375000	-0.132812	0.417969	0.062500
399	-0.375000	-0.132812	0.425781	0.062500
400	-0.375000	-0.132812	0.433594	0.062500
401	-0.375000	-0.156250	0.453125	1.000000
402	-0.375000	-0.156250	0.484375	1.000000
403	-0.375000	-0.093750	-0.484375	1.000000
404	-0.375000	-0.093750	-0.453125	1.000000
405	-0.375000	-0.093750	-0.421875	1.000000
406	-0.375000	-0.117188	-0.402344	0.062500
407	-0.375000	-0.117188	-0.394531	0.062500
408	-0.375000	-0.117188	-0.386719	0.062500
409	-0.375000	-0.117188	-0.378906	0.062500
410	-0.375000	-0.101562	-0.402344	0.062500
411	-0.375000	-0.101562	-0.394531	0.062500
412	-0.375000	-0.101562	-0.386719	0.062500
413	-0.375000	-0.101562	-0.378906	0.062500
414	-0.375000	-0.085938	-0.402344	0.062500
415	-0.375000	-0.085938	-0.394531	0.062500
416	-0.375000	-0.085938	-0.386719	0.062500
417	-0.375000	-0.085938	-0.378906	0.062500
418	-0.375000	-0.070312	-0.402344	0.062500
419	-0.375000	-0.070312	-0.394531	0.062500
420	-0.375000	-0.070312	-0.386719	0.062500
421	-0.375000	-0.070312	-0.378906	0.062500
422	-0.375000	-0.117188	-0.371094	0.062500
423	-0.375000	-0.117188	-0.363281	0.062500
424	-0.375000	-0.117188	-0.355469	0.062500
425	-0.375000	-0.117188	-0.347656	0.062500
426	-0.375000	-0.101562	-0.371094	0.062500
427	-0.375000	-0.101562	-0.363281	0.062500
428	-0.375000	-0.101562	-0.355469	0.062500
429	-0.375000	-0.101562	-0.347656	0.062500
430	-0.375000	-0.085938	-0.371094	0.062500
431	-0.375000	-0.085938	-0.363281	0.062500
432	-0.375000	-0.085938	-0.355469	0.062500
433	-0.375000	-0.085938	-0.347656	0.062500
434	-0.375000	-0.070312	-0.371094	0.062500
435	-0.375000	-0.070312	-0.363281	0.062500
436	-0.375000	-0.070312	-0.355469	0.062500
437	-0.375000	-0.070312	-0.347656	0.062500
438	-0.375000	-0.117188	-0.339844	0.062500
439	-0.375000	-0.117188	-0.332031	0.062500
440	-0.375000	-0.117188	-0.324219	0.062500
441	-0.375000	-0.117188	-0.316406	0.062500
442	-0.375000	-0.101562	-0.339844	0.062500
443	-0.375000	-0.101562	-0.332031	0.062500
444	-0.375000	-0.101562	-0.324219	0.062500
445	-0.375000	-0.101562	-0.316406	0.062500
446	-0.375000	-0.085938	-0.339844	0.062500
447	-0.375000	-0.085938	-0.332031	0.062500
448	-0.375000	-0.085938	-0.324219	0.062500
449	-0.375000	-0.085938	-0.316406	0.062500
450	-0.375000	-0.070312	-0.339844	0.062500
451	-0.375000	-0.070312	-0.332031	0.062500
452	-0.375000	-0.070312	-0.324219	0.062500
453	-0.375000	-0.070312	-0.316406	0.062500
454	-0.375000	-0.117188	-0.308594	0.062500
455	-0.375000	-0.117188	-0.300781	0.062500
456	-0.375000	-0.117188	-0.292969	0.062500
457	-0.375000	-0.117188	-0.285156	0.062500
458	-0.375000	-0.101562	-0.308594	0.062500
459	-0.375000	-0.101562	-0.300781	0.062500
460	-0.375000	-0.101562	-0.292969	0.062500
461	-0.375000	-0.101562	-0.285156	0.062500
462	-0.375000	-0.085938	-0.308594	0.062500
463	-0.375000	-0.085938	-0.300781	0.062500
464	-0.375000	-0.085938	-0.292969	0.062500
465	-0.375000	-0.085938	-0.285156	0.062500
466	-0.375000	-0.070312	-0.308594	0.062500
467	-0.375000	-0.070312	-0.300781	0.062500
468	-0.375000	-0.070312	-0.292969	0.062500
469	-0.375000	-0.070312	-0.285156	0.062500
470	-0.375000	-0.117188	-0.277344	0.062500
471	-0.375000	-0.117188	-0.269531	0.062500
472	-0.375000	-0.117188	-0.261719	0.062500
473	-0.375000	-0.117188	-0.253906	0.062500
474	-0.375000	-0.101562	-0.277344	0.062500
475	-0.375000	-0.101562	-0.269531	0.062500
476	-0.375000	-0.101562	-0.261719	0.062500
477	-0.375000	-0.101562	-0.253906	0.062500
478	-0.375000	-0.085938	-0.277344	0.062500
479	-0.375000	-0.085938	-0.269531	0.062500
480	-0.375000	-0.085938	-0.261719	0.062500
481	-0.375000	-0.085938	-0.253906	0.062500
482	-0.375000	-0.070312	-0.277344	0.062500
483	-0.375000	-0.070312	-0.269531	0.062500
484	-0.375000	-0.070312	-0.261719	0.062500
485	-0.375000	-0.070312	-0.253906	0.062500
486	-0.375000	-0.117188	-0.246094	0.062500
487	-0.375000	-0.117188	-0.238281	0.062500
488	-0.375000	-0.117188	-0.230469	0.062500
489	-0.375000	-0.117188	-0.222656	0.062500
490	-0.375000	-0.101562	-0.246094	0.062500
491	-0.375000	-0.101562	-0.238281	0.062500
492	-0.375000	-0.101562	-0.230469	0.062500
493	-0.375000	-0.101562	-0.222656	0.062500
494	-0.375000	-0.085938	-0.246094	0.062500
495	-0.375000	-0.085938	-0.238281	0.062500
496	-0.375000	-0.085938	-0.230469	0.062500
497	-0.375000	-0.085938	-0.222656	0.062500
498	-0.375000	-0.070312	-0.246094	0.062500
499	-0.375000	-0.070312	-0.238281	0.062500
500	-0.375000	-0.070312	-0.230469	0.062500
501	-0.375000	-0.070312	-0.222656	0.062500
502	-0.375000	-0.117188	-0.214844	0.062500
503	-0.375000	-0.117188	-0.207031	0.062500
504	-0.375000	-0.117188	-0.199219	0.062500
505	-0.375000	-0.117188	-0.191406	0.062500
506	-0.375000	-0.101562	-0.214844	0.062500
507	-0.375000	-0.101562	-0.207031	0.062500
508	-0.375000	-0.101562	-0.199219	0.062500
509	-0.375000	-0.101562	-0.191406	0.062500
510	-0.375000	-0.085938	-0.214844	0.062500
511	-0.375000	-0.085938	-0.207031	0.062500
512	-0.375000	-0.085938	-0.199219	0.062500
513	-0.375000	-0.085938	-0.191406	0.062500
514	-0.375000	-0.070312	-0.214844	0.062500
515	-0.375000	-0.070312	-0.207031	0.062500
516	-0.375000	-0.070312	-0.199219	0.062500
517	-0.375000	-0.070312	-0.191406	0.062500
518	-0.375000	-0.093750	-0.171875	1.000000
519	-0.375000	-0.093750	-0.140625	1.000000
520	-0.375000	-0.093750	-0.109375	1.000000
521	-0.375000	-0.093750	-0.078125	1.000000
522	-0.375000	-0.093750	-0.046875	1.000000
523	-0.375000	-0.093750	-0.015625	1.000000
524	-0.375000	-0.093750	0.015625	1.000000
525	-0.375000	-0.093750	0.046875	1.000000
526	-0.375000	-0.093750	0.078125	1.000000
527	-0.375000	-0.093750	0.109375	1.000000
528	-0.375000	-0.093750	0.140625	1.000000
529	-0.375000	-0.093750	0.171875	1.000000
530	-0.375000	-0.093750	0.203125	1.000000
531	-0.375000	-0.117188	0.222656	0.062500
532	-0.375000	-0.117188	0.230469	0.062500
533	-0.375000	-0.117188	0.238281	0.062500
534	-0.375000	-0.117188	0.246094	0.062500
535	-0.375000	-0.101562	0.222656	0.062500
536	-0.375000	-0.101562	0.230469	0.062500
537	-0.375000	-0.101562	0.238281	0.062500
538	-0.375000	-0.101562	0.246094	0.062500
539	-0.375000	-0.085938	0.222656	0.062500
540	-0.375000	-0.085938	0.230469	0.062500
541	-0.375000	-0.085938	0.238281	0.062500
542	-0.375000	-0.085938	0.246094	0.062500
543	-0.375000	-0.070312	0.222656	0.062500
544	-0.375000	-0.070312	0.230469	0.062500
545	-0.375000	-0.070312	0.238281	0.062500
546	-0.375000	-0.070312	0.246094	0.062500
547	-0.375000	-0.117188	0.253906	0.062500
548	-0.375000	-0.117188	0.261719	0.062500
549	-0.375000	-0.117188	0.269531	0.062500
550	-0.375000	-0.117188	0.277344	0.062500
551	-0.375000	-0.101562	0.253906	0.062500
552	-0.375000	-0.101562	0.261719	0.062500
553	-0.375000	-0.101562	0.269531	0.062500
554	-0.375000	-0.101562	0.277344	0.062500
555	-0.375000	-0.085938	0.253906	0.062500
556	-0.375000	-0.085938	0.261719	0.062500
557	-0.375000	-0.085938	0.269531	0.062500
558	-0.375000	-0.085938	0.277344	0.062500
559	-0.375000	-0.070312	0.253906	0.062500
560	-0.375000	-0.070312	0.261719	0.062500
561	-0.375000	-0.070312	0.269531	0.062500
562	-0.375000	-0.070312	0.277344	0.062500
563	-0.375000	-0.117188	0.285156	0.062500
564	-0.375000	-0.117188	0.292969	0.062500
565	-0.375000	-0.117188	0.300781	0.062500
566	-0.375000	-0.117188	0.308594	0.062500
567	-0.375000	-0.101562	0.285156	0.062500
568	-0.375000	-0.101562	0.292969	0.062500
569	-0.375000	-0.101562	0.300781	0.062500
