Si    2.575260000000000e+00    2.575260000000000e+00    1.154352600000000e+02  1
Si    2.575260000000000e+00    7.705260000000000e+00    1.205652600000000e+02  1
Si    7.705260000000000e+00    2.575260000000000e+00    1.205652600000000e+02  1
Si    7.705260000000000e+00    7.705260000000000e+00    1.154352600000000e+02  1
Si    1.026000000000000e-02    1.027026000000000e+01    1.026000000000000e-02  1
Si    1.026000000000000e-02    1.540026000000000e+01    5.140260000000000e+00  1
Si    5.140260000000000e+00    1.027026000000000e+01    5.140260000000000e+00  1
Si    5.140260000000000e+00    1.540026000000000e+01    1.026000000000000e-02  1
Si    2.575260000000000e+00    1.283526000000000e+01    2.575260000000000e+00  1
Si    2.575260000000000e+00    1.796526000000000e+01    7.705260000000000e+00  1
Si    7.705260000000000e+00    1.283526000000000e+01    7.705260000000000e+00  1
Si    7.705260000000000e+00    1.796526000000000e+01    2.575260000000000e+00  1
Si    1.026000000000000e-02    1.027026000000000e+01    1.027026000000000e+01  1
Si    1.026000000000000e-02    1.540026000000000e+01    1.540026000000000e+01  1
Si    5.140260000000000e+00    1.027026000000000e+01    1.540026000000000e+01  1
Si    5.140260000000000e+00    1.540026000000000e+01    1.027026000000000e+01  1
Si    2.575260000000000e+00    1.283526000000000e+01    1.283526000000000e+01  1
Si    2.575260000000000e+00    1.796526000000000e+01    1.796526000000000e+01  1
Si    7.705260000000000e+00    1.283526000000000e+01    1.796526000000000e+01  1
Si    7.705260000000000e+00    1.796526000000000e+01    1.283526000000000e+01  1
Si    1.026000000000000e-02    1.027026000000000e+01    2.053026000000000e+01  1
Si    1.026000000000000e-02    1.540026000000000e+01    2.566026000000000e+01  1
Si    5.140260000000000e+00    1.027026000000000e+01    2.566026000000000e+01  1
Si    5.140260000000000e+00    1.540026000000000e+01    2.053026000000000e+01  1
Si    2.575260000000000e+00    1.283526000000000e+01    2.309526000000000e+01  1
Si    2.575260000000000e+00    1.796526000000000e+01    2.822526000000000e+01  1
Si    7.705260000000000e+00    1.283526000000000e+01    2.822526000000000e+01  1
Si    7.705260000000000e+00    1.796526000000000e+01    2.309526000000000e+01  1
Si    1.026000000000000e-02    1.027026000000000e+01    3.079026000000000e+01  1
Si    1.026000000000000e-02    1.540026000000000e+01    3.592026000000000e+01  1
Si    5.140260000000000e+00    1.027026000000000e+01    3.592026000000000e+01  1
Si    5.140260000000000e+00    1.540026000000000e+01    3.079026000000000e+01  1
Si    2.575260000000000e+00    1.283526000000000e+01    3.335526000000000e+01  1
Si    2.575260000000000e+00    1.796526000000000e+01    3.848526000000000e+01  1
Si    7.705260000000000e+00    1.283526000000000e+01    3.848526000000000e+01  1
Si    7.705260000000000e+00    1.796526000000000e+01    3.335526000000000e+01  1
Si    1.026000000000000e-02    1.027026000000000e+01    4.105026000000000e+01  1
Si    1.026000000000000e-02    1.540026000000000e+01    4.618026000000000e+01  1
Si    5.140260000000000e+00    1.027026000000000e+01    4.618026000000000e+01  1
Si    5.140260000000000e+00    1.540026000000000e+01    4.105026000000000e+01  1
Si    2.575260000000000e+00    1.283526000000000e+01    4.361526000000000e+01  1
Si    2.575260000000000e+00    1.796526000000000e+01    4.874526000000000e+01  1
Si    7.705260000000000e+00    1.283526000000000e+01    4.874526000000000e+01  1
Si    7.705260000000000e+00    1.796526000000000e+01    4.361526000000000e+01  1
Si    1.026000000000000e-02    1.027026000000000e+01    5.131026000000000e+01  1
Si    1.026000000000000e-02    1.540026000000000e+01    5.644025999999999e+01  1
Si    5.140260000000000e+00    1.027026000000000e+01    5.644025999999999e+01  1
